id,key,value,type
1214177243,power,tower,regular
1214177244,material,metal,regular
1214177244,power,tower,regular
1214177244,structure,tubular,regular
1214177275,material,metal,regular
1214177275,power,tower,regular
1214177275,structure,tubular,regular
1214177279,power,tower,regular
1214177285,material,metal,regular
1214177285,power,tower,regular
1214177285,structure,tubular,regular
1214177293,material,metal,regular
1214177293,power,tower,regular
1214177293,structure,tubular,regular
1214177297,power,tower,regular
1214177301,power,tower,regular
1214177304,material,metal,regular
1214177304,power,tower,regular
1214177304,structure,tubular,regular
1214177312,material,metal,regular
1214177312,power,tower,regular
1214177312,structure,tubular,regular
1214177316,material,metal,regular
1214177316,power,tower,regular
1214177316,structure,tubular,regular
1214177320,material,metal,regular
1214177320,power,tower,regular
1214177320,structure,tubular,regular
1214177326,material,metal,regular
1214177326,power,tower,regular
1214177326,structure,tubular,regular
1214177360,material,steel,regular
1214177360,power,tower,regular
1214177423,power,tower,regular
1214177442,power,tower,regular
1214177443,material,metal,regular
1214177443,power,tower,regular
1214177443,structure,tubular,regular
1214177456,material,metal,regular
1214177456,power,tower,regular
1214177456,structure,tubular,regular
1214177464,material,metal,regular
1214177464,power,tower,regular
1214177464,structure,tubular,regular
1214177473,material,metal,regular
1214177473,power,tower,regular
1214177473,structure,tubular,regular
1214177477,power,tower,regular
1214177508,material,steel,regular
1214177508,power,tower,regular
1214177546,material,metal,regular
1214177546,power,tower,regular
1214177546,structure,tubular,regular
1214177554,power,tower,regular
1214177563,material,metal,regular
1214177563,power,tower,regular
1214177563,structure,tubular,regular
1214177607,power,tower,regular
1214177658,power,tower,regular
1214177682,power,tower,regular
1214177697,power,tower,regular
1214177711,material,metal,regular
1214177711,power,tower,regular
1214177711,structure,tubular,regular
1214177716,material,metal,regular
1214177716,power,tower,regular
1214177716,structure,tubular,regular
1214315545,power,tower,regular
1214315546,power,portal,regular
1214315547,power,tower,regular
1214315550,material,steel,regular
1214315550,power,tower,regular
1214315552,power,tower,regular
1214315557,material,steel,regular
1214315557,power,tower,regular
1214315564,power,tower,regular
1214315568,power,tower,regular
1214315569,material,steel,regular
1214315569,power,tower,regular
1214315570,power,tower,regular
1214315571,material,steel,regular
1214315571,power,tower,regular
1214315575,power,tower,regular
1214315578,power,portal,regular
1214315579,material,steel,regular
1214315579,power,tower,regular
1214315583,power,tower,regular
1214315589,power,tower,regular
1214315595,power,tower,regular
1214315599,material,steel,regular
1214315599,power,tower,regular
1214315604,power,tower,regular
1214315606,power,tower,regular
1214315612,power,tower,regular
1214315622,power,tower,regular
1214315628,power,tower,regular
1214315630,power,tower,regular
1214315633,power,tower,regular
1214315633,source,bing,regular
1214315635,power,tower,regular
1214315636,power,tower,regular
1214315646,power,tower,regular
1214315649,power,tower,regular
1214315654,material,steel,regular
1214315654,power,tower,regular
1214315658,power,tower,regular
1214315659,power,tower,regular
1214315660,power,tower,regular
1214315662,power,portal,regular
1214315670,power,tower,regular
1214315675,power,tower,regular
1214315679,material,steel,regular
1214315679,power,tower,regular
1214315680,material,steel,regular
1214315680,power,tower,regular
1214315687,material,steel,regular
1214315687,power,tower,regular
1214315693,material,steel,regular
1214315693,power,tower,regular
1214315707,power,tower,regular
1214315708,power,tower,regular
1214315710,material,steel,regular
1214315710,power,tower,regular
1214315715,power,tower,regular
1214315718,material,steel,regular
1214315718,power,tower,regular
1214315723,power,tower,regular
1214315728,material,steel,regular
1214315728,power,tower,regular
1214315730,power,tower,regular
1214315732,power,tower,regular
1214315737,material,steel,regular
1214315737,power,tower,regular
1214315738,power,tower,regular
1214315741,material,steel,regular
1214315741,power,tower,regular
1215636136,highway,turning_circle,regular
1215723249,power,tower,regular
1215723269,highway,turning_circle,regular
1215723271,power,tower,regular
1215723273,highway,turning_circle,regular
1215723277,highway,turning_circle,regular
1215723282,power,tower,regular
1215723290,highway,turning_circle,regular
1215723292,power,tower,regular
1215723295,power,tower,regular
1215723299,power,tower,regular
1215723301,highway,turning_circle,regular
1215723309,highway,turning_circle,regular
1215723311,highway,turning_circle,regular
1215723315,power,tower,regular
1215723320,power,tower,regular
1215723322,power,tower,regular
1215723323,highway,turning_circle,regular
1215723331,power,tower,regular
1215723334,highway,turning_circle,regular
1215723334,source,Yahoo,regular
1215723339,highway,turning_circle,regular
1222782903,highway,turning_circle,regular
1222782907,highway,turning_circle,regular
1222782909,highway,turning_circle,regular
1222782916,highway,turning_circle,regular
1222782930,highway,turning_circle,regular
1222782948,highway,turning_circle,regular
1222782951,access,private,regular
1222782951,barrier,gate,regular
1222782966,highway,turning_circle,regular
1222782977,highway,turning_circle,regular
1222782985,highway,turning_circle,regular
1222783018,highway,turning_circle,regular
1222783020,highway,turning_circle,regular
1222783037,access,private,regular
1222783037,barrier,gate,regular
1222783038,highway,turning_circle,regular
1222783047,highway,turning_circle,regular
1226320240,highway,stop,regular
1234199536,railway,crossing,regular
1234199557,railway,level_crossing,regular
1234199611,attraction,train,regular
1234199611,name,San Antonio Zoo Miniature Train Station,regular
1234199611,operator,San Antonio Zoo,regular
1234199611,source,Local knowledge,regular
1234202166,barrier,gate,regular
1234202166,name,Entrance Gate,regular
1234202173,barrier,gate,regular
1234202173,name,Exit Gate,regular
1234298218,housenumber,411,addr
1234298218,postcode,78205,addr
1234298218,street,Bonham,addr
1234298218,amenity,bar,regular
1234298218,name,Bonham Exchange,regular
1234306689,amenity,swimming_pool,regular
1239441897,power,tower,regular
1239441899,power,tower,regular
1239441902,power,tower,regular
1239441903,power,tower,regular
1239441904,power,tower,regular
1239441905,power,tower,regular
1239441908,power,tower,regular
1239441910,power,tower,regular
1239441915,power,tower,regular
1239441916,power,tower,regular
1239441917,power,tower,regular
1239441918,power,tower,regular
1239441919,power,tower,regular
1239441922,power,tower,regular
1239441924,power,tower,regular
1239441925,power,tower,regular
1239441926,power,tower,regular
1239441928,power,tower,regular
1239441929,power,tower,regular
1239441930,power,tower,regular
1239441931,power,tower,regular
1239441932,power,tower,regular
1239441934,power,tower,regular
1239441935,power,tower,regular
1239441936,power,tower,regular
1239441938,power,tower,regular
1239441939,power,tower,regular
1239441940,power,tower,regular
1239441941,power,tower,regular
1239441945,power,tower,regular
1239441946,power,tower,regular
1239441947,power,tower,regular
1239441948,power,tower,regular
1239441949,power,tower,regular
1239441951,power,tower,regular
1239441953,power,tower,regular
1239441954,power,tower,regular
1239441955,power,tower,regular
1239441956,power,tower,regular
1239441957,power,tower,regular
1239441960,power,tower,regular
1239441962,power,tower,regular
1239441963,power,tower,regular
1239441964,power,tower,regular
1239441966,power,tower,regular
1239441968,power,tower,regular
1239441970,power,tower,regular
1239441973,power,tower,regular
1239441974,power,tower,regular
1239441977,power,tower,regular
1239441978,power,tower,regular
1239441980,power,tower,regular
1239441982,power,tower,regular
1239441983,power,tower,regular
1239441984,power,tower,regular
1239441986,power,tower,regular
1239441989,power,tower,regular
1239441990,power,tower,regular
1239441994,power,tower,regular
1239441995,power,tower,regular
1239441996,power,tower,regular
1239441998,power,tower,regular
1239442000,power,tower,regular
1239442001,power,tower,regular
1239442007,power,tower,regular
1239442009,power,tower,regular
1239442010,power,tower,regular
1239442013,power,tower,regular
1239442016,power,tower,regular
1239442017,power,tower,regular
1239442018,power,tower,regular
1239442021,power,tower,regular
1239461417,railway,level_crossing,regular
1241520589,power,tower,regular
1241520590,power,tower,regular
1241520591,power,tower,regular
1241520592,power,tower,regular
1241520594,power,tower,regular
1241520595,power,tower,regular
1241520596,power,tower,regular
1241520597,power,tower,regular
1241520598,power,tower,regular
1241520599,power,tower,regular
1241520601,power,tower,regular
1241520603,power,tower,regular
1241520604,power,tower,regular
1241520605,power,tower,regular
1241520606,power,tower,regular
1241520607,power,tower,regular
1241520608,power,tower,regular
1241520609,power,tower,regular
1241520610,power,tower,regular
1241520611,power,tower,regular
1241520612,power,tower,regular
1241520613,power,tower,regular
1241520615,power,tower,regular
1241520618,power,tower,regular
1241520621,power,tower,regular
1241520623,power,tower,regular
1241520624,power,tower,regular
1241520625,power,tower,regular
1241520626,power,tower,regular
1241520627,power,tower,regular
1241520628,power,tower,regular
1241520629,power,tower,regular
1241520630,power,tower,regular
1241520632,power,tower,regular
1241520635,power,tower,regular
1241520636,power,tower,regular
1241520637,power,tower,regular
1241520640,power,tower,regular
1241520641,power,tower,regular
1241520642,power,tower,regular
1241520644,power,tower,regular
1241520645,power,tower,regular
1241520646,power,tower,regular
1241520647,power,tower,regular
1241520648,power,tower,regular
1241520649,power,tower,regular
1241520650,power,tower,regular
1241520651,power,tower,regular
1241520652,power,tower,regular
1241520653,power,tower,regular
1241520654,power,tower,regular
1241520655,power,tower,regular
1241520657,power,tower,regular
1241520658,power,tower,regular
1241520660,power,tower,regular
1241520662,power,tower,regular
1241520663,power,tower,regular
1241520665,power,tower,regular
1241520666,power,tower,regular
1241520669,power,tower,regular
1241520670,power,tower,regular
1241520673,power,tower,regular
1241520674,power,tower,regular
1241520676,power,tower,regular
1241520677,power,tower,regular
1241520678,power,tower,regular
1241520679,power,tower,regular
1241520680,power,tower,regular
1241520681,power,tower,regular
1241520682,power,tower,regular
1241520683,power,portal,regular
1241520684,power,tower,regular
1241520685,power,tower,regular
1241520686,power,tower,regular
1241520687,power,tower,regular
1241520688,power,tower,regular
1248844643,railway,level_crossing,regular
1248844812,railway,level_crossing,regular
1248844831,railway,level_crossing,regular
1249317111,power,tower,regular
1249317123,power,tower,regular
1249317140,power,tower,regular
1249317147,power,tower,regular
1249317196,railway,level_crossing,regular
1249317198,railway,level_crossing,regular
1249317214,railway,level_crossing,regular
1249317236,power,tower,regular
1249317238,power,tower,regular
1249317239,railway,level_crossing,regular
1249317251,power,tower,regular
1249317254,power,tower,regular
1249317257,railway,level_crossing,regular
1249317261,power,tower,regular
1249317278,power,tower,regular
1249317306,power,tower,regular
1249317308,power,tower,regular
1249317326,railway,level_crossing,regular
1249317331,power,tower,regular
1249317352,power,tower,regular
1249317377,railway,level_crossing,regular
1249317383,power,tower,regular
1252682586,power,tower,regular
1252682597,highway,turning_circle,regular
1252682605,power,tower,regular
1252682616,power,tower,regular
1252682649,power,tower,regular
1252682651,highway,turning_circle,regular
1252682658,power,tower,regular
1252682659,power,tower,regular
1252682662,power,tower,regular
1252682668,power,tower,regular
1252682717,power,tower,regular
1252682723,power,tower,regular
1252682726,power,tower,regular
1252682731,power,tower,regular
1252682776,highway,turning_circle,regular
1252682819,power,tower,regular
1252682845,power,tower,regular
1252682855,power,tower,regular
1252682864,power,tower,regular
1252682879,highway,turning_circle,regular
1252682893,power,tower,regular
1252682898,power,tower,regular
1252682905,power,tower,regular
1252682916,power,tower,regular
1252682918,power,tower,regular
1252682944,highway,turning_circle,regular
1252682960,highway,turning_circle,regular
1252688745,power,tower,regular
1252688753,power,tower,regular
1252688754,power,tower,regular
1253446203,highway,turning_circle,regular
1253446232,highway,turning_circle,regular
1253446241,highway,turning_circle,regular
1253446256,highway,turning_circle,regular
1253446267,highway,turning_circle,regular
1253446286,highway,turning_circle,regular
1253446322,highway,turning_circle,regular
1253446338,highway,turning_circle,regular
1253446348,highway,turning_circle,regular
1253446351,highway,turning_circle,regular
1253446361,highway,turning_circle,regular
1253446364,highway,turning_circle,regular
1253446372,highway,turning_circle,regular
1253446375,highway,turning_circle,regular
1253446400,highway,turning_circle,regular
1253446415,highway,turning_circle,regular
1253446420,highway,turning_circle,regular
1253446424,highway,turning_circle,regular
1253446445,highway,turning_circle,regular
1253446452,highway,turning_circle,regular
1253446468,highway,turning_circle,regular
1253446473,highway,turning_circle,regular
1253446491,highway,turning_circle,regular
1254272242,railway,level_crossing,regular
1258949330,railway,level_crossing,regular
1260418488,power,tower,regular
1260418489,power,tower,regular
1260418490,power,tower,regular
1260418493,power,tower,regular
1260418494,highway,turning_circle,regular
1260418496,highway,turning_circle,regular
1260418498,power,tower,regular
1260418499,highway,turning_circle,regular
1260418501,highway,turning_circle,regular
1260418502,power,tower,regular
1260418503,power,tower,regular
1260418504,power,tower,regular
1260418507,power,tower,regular
1260418512,power,tower,regular
1260418514,power,tower,regular
1260418516,power,tower,regular
1260418518,power,tower,regular
1260418519,power,tower,regular
1260418525,highway,turning_circle,regular
1260418526,power,tower,regular
1260418532,power,tower,regular
1260418534,power,tower,regular
1260418536,power,tower,regular
1260418538,power,tower,regular
1260418539,power,tower,regular
1260418540,power,tower,regular
1260418544,power,tower,regular
1260418545,power,tower,regular
1260418546,highway,turning_circle,regular
1260418549,highway,turning_circle,regular
1260418550,power,tower,regular
1260418551,highway,turning_circle,regular
1260418552,power,tower,regular
1260418557,power,tower,regular
1260418558,power,tower,regular
1260418559,power,tower,regular
1260418560,power,portal,regular
1260418566,power,tower,regular
1260418569,power,tower,regular
1260418571,power,tower,regular
1260418574,power,tower,regular
1260418575,power,tower,regular
1260418576,power,tower,regular
1260418578,highway,turning_circle,regular
1260418580,power,tower,regular
1260418584,highway,turning_circle,regular
1260418585,power,tower,regular
1260418586,highway,turning_circle,regular
1260418587,power,tower,regular
1260418588,power,tower,regular
1260418589,power,tower,regular
1260418591,power,tower,regular
1260418592,power,tower,regular
1260418595,power,tower,regular
1260418596,power,tower,regular
1260418597,highway,turning_circle,regular
1260418598,power,tower,regular
1260418599,power,tower,regular
1260418603,power,tower,regular
1260418606,power,tower,regular
1260418607,highway,turning_circle,regular
1260418609,power,tower,regular
1260418610,power,tower,regular
1260418611,power,tower,regular
1260418612,power,tower,regular
1260418613,power,tower,regular
1260418614,power,tower,regular
1260418615,power,tower,regular
1260418616,power,tower,regular
1260418617,power,tower,regular
1260418620,power,tower,regular
1260418621,power,tower,regular
1260418622,power,tower,regular
1260418623,highway,turning_circle,regular
1260418624,power,tower,regular
1260418627,highway,turning_circle,regular
1260418628,power,tower,regular
1260418629,power,tower,regular
1260418630,power,tower,regular
1260418631,highway,turning_circle,regular
1260418633,highway,turning_circle,regular
1260418635,power,tower,regular
1260418637,highway,turning_circle,regular
1260418638,highway,turning_circle,regular
1260418639,highway,turning_circle,regular
1260418641,power,tower,regular
1260418642,power,tower,regular
1260418643,power,tower,regular
1261054869,power,tower,regular
1261054880,highway,turning_circle,regular
1261054884,power,tower,regular
1261054895,power,tower,regular
1261054997,power,tower,regular
1261055018,power,tower,regular
1261055044,highway,turning_circle,regular
1261055064,power,tower,regular
1261055086,power,tower,regular
1261055089,power,tower,regular
1261055111,power,tower,regular
1261055112,power,tower,regular
1261055198,highway,turning_circle,regular
1261055247,power,tower,regular
1261055295,power,tower,regular
1261055309,power,tower,regular
1261055309,structure,lattice,regular
1261055326,power,tower,regular
1261055358,power,tower,regular
1261055369,power,tower,regular
1261055374,power,tower,regular
1261055382,highway,turning_circle,regular
1261055427,highway,turning_circle,regular
1261055481,power,portal,regular
1261055484,power,tower,regular
1261055496,power,tower,regular
1261055519,power,tower,regular
1261055590,highway,turning_circle,regular
1261055591,highway,turning_circle,regular
1261055602,highway,turning_circle,regular
1261055610,power,tower,regular
1261055620,highway,turning_circle,regular
1261055626,power,tower,regular
1261055643,power,tower,regular
1261055650,power,tower,regular
1261055657,power,tower,regular
1261055691,highway,turning_circle,regular
1261055713,power,tower,regular
1261055722,highway,turning_circle,regular
1261055778,power,tower,regular
1261111638,man_made,tower,regular
1261111638,type,communication,tower
1261618884,note,no visible crossing remains,regular
1261618893,railway,level_crossing,regular
1261618904,railway,level_crossing,regular
1261618909,railway,switch,regular
1261618909,source,Bing,regular
1261618927,railway,switch,regular
1261618927,source,Bing,regular
1261618951,railway,level_crossing,regular
1261618956,railway,switch,regular
1261618956,source,Bing,regular
1261618969,railway,level_crossing,regular
1261618993,railway,switch,regular
1261618993,source,Bing,regular
1261618994,railway,switch,regular
1261618994,source,Bing,regular
1261619000,railway,level_crossing,regular
1261619008,railway,level_crossing,regular
1261619013,railway,switch,regular
1261619013,source,Bing,regular
1261619034,railway,switch,regular
1261619034,source,Bing,regular
1261619058,railway,switch,regular
1261619058,source,Bing,regular
1261619074,railway,switch,regular
1261619074,source,Bing,regular
1261619097,railway,level_crossing,regular
1261619100,railway,level_crossing,regular
1261619101,railway,switch,regular
1261619101,source,Bing,regular
1261619128,railway,level_crossing,regular
1261619134,railway,switch,regular
1261619134,source,Bing,regular
1261619137,railway,switch,regular
1261619137,source,Bing,regular
1261619139,railway,switch,regular
1261619139,source,Bing,regular
1261619152,railway,level_crossing,regular
1261626257,power,tower,regular
1261626259,power,tower,regular
1261626260,power,tower,regular
1261626262,power,tower,regular
1261626263,power,tower,regular
1261626266,power,portal,regular
1261626267,power,tower,regular
1261626271,power,tower,regular
1261626272,power,tower,regular
1261626273,power,tower,regular
1261626274,type,cross,branch
1261626274,power,tower,regular
1261626274,type,branch,tower
1261626275,power,tower,regular
1261626276,power,tower,regular
1261626279,power,tower,regular
1261626280,power,tower,regular
1261626282,power,tower,regular
1261626284,power,tower,regular
1261626285,power,tower,regular
1261626288,power,tower,regular
1261626289,power,tower,regular
1261626290,power,tower,regular
1261626291,power,tower,regular
1261626292,power,tower,regular
1261626293,power,tower,regular
1261626294,power,tower,regular
1261626295,power,tower,regular
1261626297,power,tower,regular
1261626298,power,tower,regular
1261626299,power,tower,regular
1261639129,highway,motorway_junction,regular
1261639129,ref,166A,regular
1261639138,railway,switch,regular
1261639143,railway,level_crossing,regular
1262351651,power,tower,regular
1262351655,power,tower,regular
1262351661,power,tower,regular
1262351665,power,tower,regular
1262351668,power,tower,regular
1262351671,power,tower,regular
1262351672,power,tower,regular
1262351673,railway,level_crossing,regular
1262351677,power,tower,regular
1262351678,power,tower,regular
1262351679,power,tower,regular
1262351681,power,tower,regular
1262351682,power,tower,regular
1262351684,power,tower,regular
1262351699,power,tower,regular
1262351703,power,tower,regular
1262351715,power,tower,regular
1262351731,power,tower,regular
1262351736,power,tower,regular
1262351737,power,tower,regular
1262351751,power,tower,regular
1262351761,power,tower,regular
1262351762,power,tower,regular
1262351764,power,tower,regular
1262351768,power,tower,regular
1262351770,power,tower,regular
1262351772,railway,level_crossing,regular
1262351773,power,tower,regular
1262351775,power,tower,regular
1262351777,power,tower,regular
1262351803,power,tower,regular
1262351812,power,tower,regular
1262351815,power,tower,regular
1262351817,power,tower,regular
1262351826,power,tower,regular
1262351828,power,tower,regular
1263385920,crossing,traffic_signals,regular
1263385920,highway,crossing,regular
1263996847,power,tower,regular
1263996860,power,tower,regular
1263996906,power,tower,regular
1263996925,power,tower,regular
1263996937,power,tower,regular
1263996943,power,tower,regular
1263996950,power,tower,regular
1263996956,power,tower,regular
1263996984,power,tower,regular
1263996994,power,tower,regular
1263996995,power,tower,regular
1263997083,railway,level_crossing,regular
1263997099,power,tower,regular
1263997100,power,tower,regular
1263997116,power,tower,regular
1265592020,amenity,theatre,regular
1265592020,name,Amphitheater,regular
1265592021,amenity,marketplace,regular
1265592021,name,Pearl Farmer's Market,regular
1265592021,opening_hours,Sa 09:00-13:00; We 16:00-19:00,regular
1265592022,name,Atalante Boutique,regular
1265592022,shop,clothes,regular
1265592024,name,Melissa Guerra,regular
1265592024,shop,gift,regular
1265592026,name,The Twig Bookshop,regular
1265592026,shop,books,regular
1265600335,unit,Suite 100 B,addr
1265600335,name,Bike World,regular
1265600335,opening_hours,Mo-Fr 10:00-19:00;Sa 9:00-18:00;Su 12:00-17:00,regular
1265600335,phone,+1-210-222-1969,regular
1265600335,shop,bicycle,regular
1265600335,website,http://bikeworld.com/,regular
1266039056,amenity,bar,regular
1266039056,name,Ringside Sports Bar,regular
1266039068,amenity,theatre,regular
1266039068,name,Cameo Theatre,regular
1266039071,amenity,restaurant,regular
1266039071,name,Spagetti Warehouse,regular
1266040830,amenity,bar,regular
1266041877,amenity,place_of_worship,regular
1268366837,power,tower,regular
1268366840,power,tower,regular
1268366857,power,tower,regular
1268366872,power,tower,regular
1268366885,power,tower,regular
1268366929,railway,level_crossing,regular
1268366967,power,tower,regular
1268366968,power,tower,regular
1268366970,power,tower,regular
1268367113,power,tower,regular
1268367139,power,tower,regular
1268367140,railway,level_crossing,regular
1268367151,railway,level_crossing,regular
1268367155,power,tower,regular
1268367178,power,tower,regular
1270004351,highway,motorway_junction,regular
1270004351,ref,172,regular
1270321126,power,tower,regular
1270321132,power,tower,regular
1270321135,brand,kia,regular
1270321135,name,Ancira Kia Used Cars,regular
1270321135,second_hand,yes,regular
1270321135,shop,car,regular
1270321143,power,tower,regular
1270321149,power,tower,regular
1270321172,highway,turning_circle,regular
1270321173,brand,Chevrolet,regular
1270321173,name,Ancira-Winton Chevrolet,regular
1270321173,operator,Ancira-Winton,regular
1270321173,shop,car,regular
1270321179,highway,turning_circle,regular
1270321183,brand,Volkswagen,regular
1270321183,name,Ancira Volkswagen,regular
1270321183,operator,Ancira,regular
1270321183,shop,car,regular
1270321191,power,tower,regular
1270321195,power,tower,regular
1270321215,highway,turning_circle,regular
1270321220,power,tower,regular
1270321236,highway,turning_circle,regular
1270321239,power,portal,regular
1270321251,power,tower,regular
1270321252,power,tower,regular
1270321253,man_made,water_tower,regular
1270321265,power,tower,regular
1270321276,power,tower,regular
1270321277,power,tower,regular
1270321284,power,tower,regular
1270321315,highway,turning_circle,regular
1270321317,power,tower,regular
1270321344,power,tower,regular
1270468737,man_made,water_tower,regular
1270468788,highway,traffic_signals,regular
1270752201,highway,turning_circle,regular
1270752211,highway,turning_circle,regular
1270752214,highway,turning_circle,regular
1270752218,highway,turning_circle,regular
1270752228,highway,turning_circle,regular
1270752236,highway,turning_circle,regular
1270752250,highway,turning_circle,regular
1270752254,highway,turning_circle,regular
1270752265,highway,turning_circle,regular
1270752268,highway,turning_circle,regular
1270769800,power,tower,regular
1270769801,power,tower,regular
1270769802,power,tower,regular
1270769804,power,portal,regular
1270769805,power,tower,regular
1270769806,power,tower,regular
1270769807,power,tower,regular
1270769808,power,tower,regular
1270769809,power,tower,regular
1270769810,power,portal,regular
1270769811,power,tower,regular
1270769812,power,tower,regular
1270769813,power,tower,regular
1270769816,power,tower,regular
1270769818,power,tower,regular
1270769819,power,portal,regular
1270769820,power,tower,regular
1270769821,power,tower,regular
1270769822,power,tower,regular
1270769823,power,tower,regular
1270769824,power,tower,regular
1270769825,power,tower,regular
1270769826,power,tower,regular
1270769827,power,tower,regular
1270769828,power,tower,regular
1270769829,power,tower,regular
1270769832,power,tower,regular
1270769834,power,tower,regular
1270769835,power,tower,regular
1270769836,power,tower,regular
1270769837,power,tower,regular
1270769838,power,tower,regular
1270769840,power,tower,regular
1270769842,power,tower,regular
1270769843,power,tower,regular
1270769844,power,tower,regular
1270769845,power,tower,regular
1270769848,power,tower,regular
1270769849,power,tower,regular
1270769850,power,tower,regular
1270769851,power,tower,regular
1270769853,power,tower,regular
1270769854,power,portal,regular
1270769855,power,tower,regular
1270769856,power,tower,regular
1270769857,power,tower,regular
1270769858,power,tower,regular
1270769859,power,tower,regular
1270769860,power,tower,regular
1270769861,power,tower,regular
1270769862,power,tower,regular
1270769863,power,tower,regular
1270769864,power,tower,regular
1270769868,power,tower,regular
1270769869,power,tower,regular
1270769870,power,tower,regular
1270769871,power,tower,regular
1270769873,power,tower,regular
1270769874,power,tower,regular
1270769875,power,tower,regular
1270769876,power,tower,regular
1270769877,power,tower,regular
1270769878,power,tower,regular
1270769880,power,tower,regular
1270769882,power,tower,regular
1270769884,power,tower,regular
1270769886,power,tower,regular
1270769887,power,tower,regular
1270769889,power,tower,regular
1270769890,power,tower,regular
1270769891,power,tower,regular
1270769892,power,tower,regular
1270769894,power,tower,regular
1270769895,power,portal,regular
1270769896,power,tower,regular
1270769897,power,tower,regular
1270769899,power,tower,regular
1270769900,power,tower,regular
1270769902,power,tower,regular
1270769903,power,tower,regular
1270769904,power,tower,regular
1270769905,power,tower,regular
1270769907,power,tower,regular
1270769908,power,tower,regular
1270769910,power,tower,regular
1271699001,material,metal,regular
1271699001,power,tower,regular
1271699001,structure,tubular,regular
1271699006,material,metal,regular
1271699006,power,tower,regular
1271699006,structure,tubular,regular
1271699008,material,metal,regular
1271699008,power,tower,regular
1271699008,structure,tubular,regular
1271699014,material,metal,regular
1271699014,power,tower,regular
1271699014,structure,tubular,regular
1271699023,material,metal,regular
1271699023,power,tower,regular
1271699023,structure,tubular,regular
1271699028,material,metal,regular
1271699028,power,tower,regular
1271699028,structure,tubular,regular
1271699035,material,metal,regular
1271699035,power,tower,regular
1271699035,structure,tubular,regular
1271699046,material,metal,regular
1271699046,power,tower,regular
1271699046,structure,tubular,regular
1271821804,access,private,regular
1271821804,barrier,gate,regular
1271821806,access,private,regular
1271821806,barrier,gate,regular
1271821813,highway,turning_circle,regular
1272657685,railway,level_crossing,regular
1272657697,railway,level_crossing,regular
1272657715,railway,level_crossing,regular
1272657734,railway,level_crossing,regular
1272657744,noexit,yes,regular
1272657753,railway,level_crossing,regular
1272673869,railway,level_crossing,regular
1272673904,highway,turning_circle,regular
1272673957,railway,level_crossing,regular
1272674024,railway,level_crossing,regular
1272674027,railway,level_crossing,regular
1272674155,railway,level_crossing,regular
1272674176,highway,turning_circle,regular
1272674177,highway,turning_circle,regular
1272863129,barrier,gate,regular
1272863262,barrier,gate,regular
1272863408,barrier,gate,regular
1272863426,barrier,gate,regular
1272863579,barrier,gate,regular
1272863587,barrier,gate,regular
1272863591,city,San Antonio,addr
1272863591,country,US,addr
1272863591,housenumber,11010,addr
1272863591,postcode,78253,addr
1272863591,state,TX,addr
1272863591,street,Culebra Road,addr
1272863591,amenity,fast_food,regular
1272863591,cuisine,sandwich,regular
1272863591,name,Schlotzsky's Deli,regular
1272863591,phone,(210) 688-2200,regular
1272892181,highway,turning_circle,regular
1272892208,highway,turning_circle,regular
1272892241,highway,turning_circle,regular
1272892245,highway,turning_circle,regular
1272892254,highway,turning_circle,regular
1272892261,highway,turning_circle,regular
1272892275,highway,turning_circle,regular
1272892285,highway,turning_circle,regular
1272892286,highway,turning_circle,regular
1272892291,highway,turning_circle,regular
1272892305,highway,turning_circle,regular
1272892311,highway,traffic_signals,regular
1272892315,highway,turning_circle,regular
1272892316,highway,turning_circle,regular
1272892321,highway,turning_circle,regular
1272892348,highway,turning_circle,regular
1272892350,highway,turning_circle,regular
1272892358,highway,turning_circle,regular
1272892365,highway,turning_circle,regular
1272892366,highway,turning_circle,regular
1272892367,highway,turning_circle,regular
1272892386,highway,turning_circle,regular
1272892396,highway,turning_circle,regular
1274010830,power,tower,regular
1274010832,power,tower,regular
1274010833,highway,turning_circle,regular
1274010834,power,tower,regular
1274010839,power,tower,regular
1274010840,power,tower,regular
1274010841,power,tower,regular
1274010848,power,tower,regular
1274010850,power,tower,regular
1274010856,power,tower,regular
1274010859,highway,turning_circle,regular
1274010860,highway,turning_circle,regular
1274010861,highway,turning_circle,regular
1274010867,power,tower,regular
1274010868,power,tower,regular
1274010870,power,tower,regular
1274010874,power,tower,regular
1274010875,power,tower,regular
1274010876,power,tower,regular
1274010879,highway,turning_circle,regular
1274010881,power,tower,regular
1274010888,power,tower,regular
1274010889,highway,turning_circle,regular
1274010890,highway,turning_circle,regular
1274010896,highway,turning_circle,regular
1274010898,power,tower,regular
1274010902,power,tower,regular
1274010908,power,tower,regular
1274010912,power,tower,regular
1274010913,power,tower,regular
1274010914,highway,turning_circle,regular
1274010915,power,tower,regular
1274010917,highway,turning_circle,regular
1274010920,power,tower,regular
1274010924,power,tower,regular
1274010928,highway,turning_circle,regular
1274010929,power,tower,regular
1274010930,power,tower,regular
1274010932,power,tower,regular
1274010933,highway,turning_circle,regular
1274010942,highway,turning_circle,regular
1274010948,power,tower,regular
1274010950,power,tower,regular
1274010954,highway,turning_circle,regular
1274010958,highway,turning_circle,regular
1274010961,power,tower,regular
1274010962,power,tower,regular
1274010967,power,tower,regular
1274010968,power,tower,regular
1274010972,power,tower,regular
1274010973,power,tower,regular
1274010974,power,tower,regular
1274010976,highway,turning_circle,regular
